date,region,area_code,below10,10to19,20to29,30to39,40to49,50to59,60to69,70to79,80to89,90to99,over100,total_movein,total_moveout,net_move,inner_move,inner_movein,inner_moveout,between_movein,between_moveout,born,born_rate,marriage,marriage_rate,public_vehicle,private_vehicle,commercial_vehicle,total_vehicle
2018-06-01,서울특별시,1100000000,161758,229617,217218,241076,303656,291855,196206,157780,63537,8445,599,109139,117661,-8522,34913,41629,41629,32597,41119,4603.0,5.8,4143.0,5.2,12143.0,2908210.0,200116.0,3120469.0
2018-07-01,서울특별시,1100000000,161448,229038,217487,240429,303353,292241,197075,157695,63870,8487,602,112580,121981,-9401,34265,43135,43135,35180,44581,4845.0,5.9,4033.0,4.9,12176.0,2907950.0,201371.0,3121497.0
2018-08-01,서울특별시,1100000000,161307,228459,217542,239288,303136,293042,198061,157179,64428,8515,603,117300,126268,-8968,34430,44057,44057,38813,47781,4925.0,6.0,3871.0,4.7,12205.0,2906505.0,202822.0,3121532.0
2018-09-01,서울특별시,1100000000,158478,229606,202719,234720,298003,298374,209185,192843,71461,10305,669,92262,100223,-7961,28048,34843,34843,29371,37332,4687.0,5.9,2988.0,3.8,12133.0,2907162.0,204629.0,3123924.0
2018-10-01,서울특별시,1100000000,158186,228052,201768,234763,298247,299072,209532,192611,71966,10322,679,132111,142818,-10707,43557,50831,50831,37723,48430,4689.0,5.7,4416.0,5.4,12259.0,2907064.0,204573.0,3123896.0
2018-11-01,서울특별시,1100000000,157940,227359,201799,234007,298411,300039,210025,192388,72791,10424,677,125350,136685,-11335,40774,49008,49008,35568,46903,4571.0,5.8,4583.0,5.8,12247.0,2906275.0,205180.0,3123702.0
2018-12-01,서울특별시,1100000000,157802,227055,202219,232825,299246,301161,209839,192578,73458,10482,678,117524,127128,-9604,33818,45401,45401,38305,47909,4110.0,5.0,5564.0,6.8,12240.0,2906642.0,205769.0,3124651.0
2019-01-01,서울특별시,1100000000,157570,226265,202388,231856,298779,301321,210440,192556,74086,10538,688,128937,129031,-94,32640,47867,47867,48430,48524,5248.0,6.4,4053.0,5.0,12339.0,2910922.0,205159.0,3128420.0
2019-02-01,서울특별시,1100000000,157498,225391,202318,231019,298505,301251,211076,192685,74242,10563,694,146401,143367,3034,35473,55117,55117,55811,52777,4578.0,6.2,3687.0,5.0,12326.0,2911188.0,205448.0,3128962.0
2019-03-01,서울특별시,1100000000,157373,224376,202359,230345,298044,301553,211559,192799,74546,10545,696,135592,137242,-1650,37770,51496,51496,46326,47976,4811.0,5.9,3870.0,4.7,12172.0,2909825.0,205239.0,3127236.0
2019-04-01,서울특별시,1100000000,157161,223620,202293,229470,297486,301986,211810,192973,75101,10577,700,118129,122867,-4738,35170,45360,45360,37599,42337,4686.0,5.9,3977.0,5.0,12193.0,2906574.0,205522.0,3124289.0
2019-05-01,서울특별시,1100000000,157155,222766,202375,228783,296988,302388,212117,193114,75348,10606,710,110881,117209,-6328,33724,41404,41404,35753,42081,4524.0,5.6,4696.0,5.8,12460.0,2904069.0,205278.0,3121807.0
2019-06-01,서울특별시,1100000000,157055,222119,202443,228272,296745,302779,212936,193047,75634,10587,707,91828,97933,-6105,27113,34900,34900,29815,35920,4301.0,5.5,3683.0,4.7,12502.0,2901657.0,206173.0,3120332.0
2019-07-01,서울특별시,1100000000,156942,221355,203111,227935,296414,303262,213660,193040,75933,10557,707,111288,118365,-7077,32601,42090,42090,36597,43674,4551.0,5.6,3969.0,4.9,12465.0,2902042.0,206633.0,3121140.0
2019-08-01,서울특별시,1100000000,157224,220929,204149,228077,296355,304092,214646,192592,76455,10560,701,110592,118002,-7410,31125,41807,41807,37660,45070,4330.0,5.3,3859.0,4.7,12498.0,2901406.0,206988.0,3120892.0
2019-09-01,서울특별시,1100000000,223877,303180,313334,366409,435498,443157,280742,234438,85660,11369,642,103969,109435,-5466,30186,39647,39647,34136,39602,4291.0,5.5,3212.0,4.1,12555.0,2902056.0,207076.0,3121687.0
2019-10-01,서울특별시,1100000000,223546,301632,311930,365680,435887,443927,281513,234590,86511,11437,653,128067,133127,-5060,40846,50461,50461,36760,41820,4513.0,5.6,4088.0,5.0,12366.0,2901869.0,207181.0,3121416.0
2019-11-01,서울특별시,1100000000,223302,300462,311519,364093,435466,445250,282638,234900,87356,11521,662,113012,117720,-4708,34466,44101,44101,34445,39153,4170.0,5.3,4150.0,5.3,12414.0,2903003.0,207016.0,3122433.0
2019-12-01,서울특별시,1100000000,223066,299442,311851,362366,435626,446498,282415,235933,87998,11581,662,127797,131783,-3986,35682,49581,49581,42534,46520,3670.0,4.5,5017.0,6.2,12369.0,2904170.0,207618.0,3124157.0
2020-01-01,서울특별시,1100000000,223132,298147,311994,361263,435338,447117,283597,236242,88483,11578,672,131105,127159,3946,31948,49533,49533,49624,45678,4701.0,5.8,3863.0,4.8,12373.0,2907788.0,207405.0,3127566.0
2020-02-01,서울특별시,1100000000,223124,297014,311952,360467,435312,447237,284916,236290,88695,11570,671,170587,167282,3305,42139,67670,67670,60778,57473,3927.0,5.2,3906.0,5.2,12409.0,2905262.0,206313.0,3123984.0
2020-03-01,서울특별시,1100000000,223028,296154,311810,359811,435184,447532,286161,236372,89065,11524,684,164402,167806,-3404,45526,64724,64724,54152,57556,4126.0,5.1,3974.0,4.9,12432.0,2907729.0,205172.0,3125333.0
2020-04-01,서울특별시,1100000000,222982,294966,311785,359132,435201,448239,287309,236339,89702,11586,686,127208,134325,-7117,39658,51015,51015,36535,43652,4095.0,5.2,3199.0,4.1,12487.0,2911691.0,204345.0,3128523.0
2020-05-01,서울특별시,1100000000,223163,294272,312844,359871,436157,449826,288672,236587,90214,11637,686,117734,120443,-2709,34487,45752,45752,37495,40204,3984.0,4.9,3859.0,4.8,12463.0,2916886.0,204004.0,3133353.0
2020-06-01,서울특별시,1100000000,222819,293154,312389,358102,434967,449812,289818,236132,90773,11690,672,122292,126224,-3932,35735,46617,46617,39940,43872,3886.0,5.0,3665.0,4.7,12657.0,2925151.0,203902.0,3141710.0
2020-07-01,서울특별시,1100000000,222562,292110,312552,357144,434251,450582,290935,235878,91231,11762,679,115625,121544,-5919,33066,44758,44758,37801,43720,3954.0,4.9,3709.0,4.6,12726.0,2929789.0,204634.0,3147149.0
2020-08-01,서울특별시,1100000000,222679,291169,312801,356199,433992,451711,292417,235172,92195,11767,692,123804,131848,-8044,34313,49119,49119,40372,48416,3897.0,4.8,3238.0,4.0,12687.0,2930951.0,204433.0,3148071.0
2020-09-01,서울특별시,1100000000,316460,417014,389238,498682,583666,530689,293876,215462,80270,9089,502,127908,137952,-10044,37738,52235,52235,37935,47979,4108.0,5.3,3272.0,4.2,12728.0,2934960.0,204154.0,3151842.0
2020-10-01,서울특별시,1100000000,316469,415051,387639,497739,584418,531932,295098,215333,80993,9230,510,126788,137100,-10312,39063,52281,52281,35444,45756,3870.0,4.8,3537.0,4.4,12692.0,2937428.0,203612.0,3153732.0
2020-11-01,서울특별시,1100000000,316083,413821,387374,496420,583772,533713,296955,215386,81696,9353,515,117563,127049,-9486,34648,47049,47049,35866,45352,3469.0,4.4,3802.0,4.9,12722.0,2940962.0,203594.0,3157278.0
2020-12-01,서울특별시,1100000000,316162,412416,388100,494944,584132,535279,297853,216038,82114,9421,521,133111,144245,-11134,36361,52678,52678,44072,55206,3428.0,4.3,4722.0,5.9,12723.0,2940892.0,203746.0,3157361.0
2021-01-01,서울특별시,1100000000,316416,411132,389109,494090,584476,536441,299152,216353,82708,9458,534,114415,124855,-10440,29163,46108,46108,39144,49584,4395.0,5.4,3167.0,3.9,12689.0,2943414.0,203449.0,3159552.0
2021-02-01,서울특별시,1100000000,316507,409999,389637,493241,584870,536838,300488,216671,82880,9448,532,141936,151351,-9415,35537,58415,58415,47984,57399,3666.0,5.0,3016.0,4.1,12691.0,2942790.0,202621.0,3158102.0
2021-03-01,서울특별시,1100000000,316590,408616,390031,492334,585030,537315,302080,217088,83197,9469,536,151617,157833,-6216,39721,59680,59680,52216,58432,4206.0,5.2,3331.0,4.1,12610.0,2943678.0,202422.0,3158710.0
2021-04-01,서울특별시,1100000000,316421,407305,390307,491300,585068,538124,303411,217437,83869,9525,540,117475,127213,-9738,33541,47563,47563,36371,46109,3995.0,5.1,2998.0,3.8,12421.0,2944563.0,202091.0,3159075.0
2021-05-01,서울특별시,1100000000,316433,406123,390602,490045,584783,538729,304757,217924,84368,9571,543,112967,121276,-8309,33278,45424,45424,34265,42574,3996.0,5.0,3092.0,3.8,12426.0,2946076.0,202127.0,3160629.0
2021-06-01,서울특별시,1100000000,316340,405095,390595,488639,584848,539565,305906,218460,84826,9581,548,104704,112992,-8288,29132,41654,41654,33918,42206,3795.0,4.9,3034.0,3.9,12513.0,2948098.0,202374.0,3162985.0
2021-07-01,서울특별시,1100000000,316183,404041,391095,488372,584984,540775,307586,218726,85360,9642,553,111646,120075,-8429,30622,44621,44621,36403,44832,3787.0,4.7,3106.0,3.9,12551.0,2957089.0,202127.0,3171767.0
2021-08-01,서울특별시,1100000000,316462,402689,391686,486893,585426,542595,309526,218473,86183,9768,556,125161,133278,-8117,33818,51150,51150,40193,48310,3858.0,4.8,2851.0,3.6,12567.0,2956966.0,202216.0,3171749.0
2021-09-01,서울특별시,1100000000,60660,81027,68479,84672,105613,88233,50647,37717,14190,3187,198,110490,118609,-8119,30274,43572,43572,36644,44763,3753.0,4.8,2698.0,3.5,12556.0,2959630.0,202956.0,3175142.0
